# %ECSV 1.0
# ---
# datatype:
# - {name: ST, datatype: string}
# - {name: WMF, datatype: float64}
# - {name: T_eq, datatype: float64}
# - {name: M_p, datatype: float64}
# - {name: Age, datatype: float64}
# - {name: R_b, datatype: float64}
# - {name: R_20mbar, datatype: float64}
# - {name: R_1mibar, datatype: float64}
# - {name: T_b, datatype: float64}
# - {name: T_int, datatype: float64}
# - {name: s_env, datatype: float64}
# - {name: I/MR^2, datatype: float64}
# - {name: L_env, datatype: float64}
# - {name: L_rad, datatype: float64}
# - {name: L_core, datatype: float64}
# - {name: L_grav, datatype: float64}
# - {name: u_tot, datatype: float64}
# meta: !!omap
# - comments: [Evolutionary tracks from the Steam Worlds Evolution Extended in Temperature model (Aguichine+2025), '', 'Model summary:',
#     'Earth-like core (32.5% iron-sulfur alloy, 67.5% mantle with Earth-like Fe/Si ratio)', Pure H2O envelope and pure H2O atmosphere
#       connected at P_b = 1000 bar, '', 'Parameters:', 'ST: Stellar Type (M or G), for radiative transfer in the atmosphere', 'WMF: Water
#       Mass Fraction, between 0.001 and 1', 'T_eq: Equilibrium temperature (K), between 500 K and 700 K', 'M_p: Planet mass (M_e), between
#       0.2 M_E and 20.0 M_E', 'Age: Host star age (Gyr), between 0.001 Gyr and 20 Gyr, assuming the planet formed at t_0 = 1 Myr (can
#       be adjusted)', '', 'Model outputs:', 'R_b: Planet radius (R_E) at 1000 bar', 'R_20mbar : Planet radius (R_E) at 20 mbar, pressure
#       level where pure steam is opaque at 1 micron', 'R_1mibar : Planet radius (R_E) at 1 microbar (0.1 Pa), pressure level of aerosols/haze
#       formation', 'T_b: Temperature (K) at 1000 bar)', 'T_int: Intrinsic temperature (K), nominal values are between 10 K and 400 K',
#     's_env: Specific entropy of H2O in the envelope (in J/K/kg)', 'I/MR^2: Normalized moment of inertia', '', 'Sources of energy for
#       the cooling, expressed as luminosities (in W):', 'L_env: energy from the H2O envelope (thermal + gravitational)', 'L_rad: radiogenic
#       heat produced in the core', 'L_core: thermal energy of the core', 'L_grav: gravitational energy of the core', 'u_tot: total energy
#       of the planet, obtained by fully integrating thermal (cp*T*dm) and gravitational energy', '', '', 'By construction:', L_env +
#       L_rad + L_core + L_grav = L_int = (4 * Pi * R_p**2) * (sigma_SB * T_int**4), d u_tot / d t = -L_int + L_rad, '', 'NB: The last
#       line of each track represents an estimate of the time until "full exhaustion".', '########################################################################################################',
#     ST    WMF    T_eq          M_p       Age       R_b  R_20mbar  R_1mibar       T_b     T_int           s_env          I/MR^2        L_env         L_rad        L_core        L_grav        u_tot]
# schema: astropy-2.0
ST WMF T_eq M_p Age R_b R_20mbar R_1mibar T_b T_int s_env I/MR^2 L_env L_rad L_core L_grav u_tot
G 0.01 500.0 2.25767578 0.002 1.29994 1.39326 1.41923 3086.36 309.15 13236.274 0.291615 3.69777e+16 602827000000000.0 3.75589e+17 3.93784e+16 -9.62844e+32
G 0.01 500.0 2.25767578 0.003 1.29502 1.38236 1.40771 2816.8 249.57 12838.464 0.29334 1.55802e+16 602505000000000.0 1.5825e+17 1.65917e+16 -9.71233e+32
G 0.01 500.0 2.25767578 0.005 1.29085 1.3735 1.39836 2604.74 202.62 12500.843 0.29480818 6710930000000000.0 601866000000000.0 6.81641e+16 7146630000000000.0 -9.78352e+32
G 0.01 500.0 2.25767578 0.01 1.28668 1.36523 1.38987 2368.24 159.22 12096.235 0.29627087 2509120000000000.0 600261000000000.0 2.54856e+16 2672020000000000.0 -9.85461e+32
G 0.01 500.0 2.25767578 0.02 1.28345 1.35902 1.38351 2194.56 127.65 11778.572 0.29740483 1005080000000000.0 597080000000000.0 1.02087e+16 1070330000000000.0 -9.90986e+32
G 0.01 500.0 2.25767578 0.03 1.28184 1.35615 1.38056 2112.55 113.3 11622.017 0.29796979 603916000000000.0 593919000000000.0 6134080000000000.0 643124000000000.0 -9.93719e+32
G 0.01 500.0 2.25767578 0.05 1.28008 1.35312 1.37746 2013.52 96.75 11426.985 0.2985823 298543000000000.0 587633000000000.0 3032350000000000.0 317925000000000.0 -9.96723e+32
G 0.01 500.0 2.25767578 0.1 1.27825 1.35016 1.37443 1911.78 79.18 11219.342 0.29922957 109079000000000.0 572494000000000.0 1107940000000000.0 116161000000000.0 -9.99846e+32
G 0.01 500.0 2.25767578 0.2 1.27694 1.34822 1.37243 1849.3 66.87 11087.91 0.29968552 35477000000000.0 543316000000000.0 360346000000000.0 37780300000000.0 -1.00209e+33
G 0.01 500.0 2.25767578 0.5 1.27623 1.34716 1.37134 1809.29 57.34 11002.11 0.29993126 5171440000000.0 473937000000000.0 52527200000000.0 5507180000000.0 -1.00329e+33
G 0.01 500.0 2.25767578 1.0 1.27594 1.34675 1.37093 1795.48 53.31 10972.192 0.30004013 2447700000000.0 372290000000000.0 24861800000000.0 2606620000000.0 -1.0038e+33
G 0.01 500.0 2.25767578 2.0 1.27554 1.34619 1.37035 1776.34 46.47 10930.439 0.30018255 1417500000000.0 225127000000000.0 14397800000000.0 1509530000000.0 -1.00448e+33
G 0.01 500.0 2.25767578 5.0 1.275 1.34545 1.36959 1752.24 31.61 10877.402 0.30036702 523313000000.0 47792600000000.0 5315380000000.0 557288000000.0 -1.0054e+33
G 0.01 500.0 2.25767578 10.0 1.27496 1.3454 1.36954 1750.64 30.23 10873.872 0.30038 366330000000.0 37092600000000.0 3720880000000.0 390114000000.0 -1.00547e+33
G 0.01 500.0 2.25767578 20.0 1.27496 1.3454 1.36954 1750.64 30.23 10873.872 0.30038 15.3859 33337600000000.0 156.277 16.3848 -1.00547e+33
G 0.01 500.0 2.87689978 0.001 1.44658 1.63665 1.68555 6563.86 1227.41 16520.0 0.27208 0.0 0.0 0.0 0.0 -1.33435e+33
G 0.01 500.0 2.87689978 0.0015 1.39095 1.48203 1.50598 3476.07 406.55 13756.07 0.29076 1.23411e+17 768376000000000.0 1.29443e+18 1.31498e+17 -1.46516e+33
G 0.01 500.0 2.87689978 0.002 1.38504 1.46849 1.49161 3105.16 322.24 13262.786 0.29275 4.82319e+16 768169000000000.0 5.05893e+17 5.13922e+16 -1.47906e+33
G 0.01 500.0 2.87689978 0.003 1.38027 1.45821 1.48076 2827.26 259.52 12854.532 0.2943475 2.01451e+16 767759000000000.0 2.11297e+17 2.14651e+16 -1.49026e+33
G 0.01 500.0 2.87689978 0.005 1.37625 1.4499 1.47201 2610.27 210.47 12509.941 0.29569636 8644730000000000.0 766943000000000.0 9.06724e+16 9211150000000000.0 -1.49971e+33
G 0.01 500.0 2.87689978 0.01 1.37225 1.44216 1.46403 2375.35 165.0 12108.871 0.29703913 3205660000000000.0 764897000000000.0 3.36233e+16 3415700000000000.0 -1.5091e+33
G 0.01 500.0 2.87689978 0.02 1.36917 1.43644 1.45816 2198.45 132.15 11785.89 0.29808 1280150000000000.0 760841000000000.0 1.34272e+16 1364030000000000.0 -1.51636e+33
G 0.01 500.0 2.87689978 0.03 1.36765 1.43374 1.4554 2117.66 117.33 11631.903 0.29858579 771282000000000.0 756843000000000.0 8089790000000000.0 821819000000000.0 -1.51993e+33
G 0.01 500.0 2.87689978 0.05 1.3659 1.4309 1.4525 2024.05 101.2 11448.045 0.29917709 400234000000000.0 748791000000000.0 4197950000000000.0 426458000000000.0 -1.52404e+33
G 0.01 500.0 2.87689978 0.1 1.36394 1.42793 1.44945 1925.47 83.68 11247.733 0.29983639 157197000000000.0 729278000000000.0 1648800000000000.0 167497000000000.0 -1.52866e+33
G 0.01 500.0 2.87689978 0.2 1.36276 1.42609 1.44757 1847.29 67.89 11083.633 0.30022611 39125100000000.0 693736000000000.0 410373000000000.0 41688700000000.0 -1.53141e+33
G 0.01 500.0 2.87689978 0.5 1.362 1.42504 1.44649 1813.53 59.61 11011.272 0.30048349 8785070000000.0 600326000000000.0 92144400000000.0 9360690000000.0 -1.53321e+33
G 0.01 500.0 2.87689978 1.0 1.3617 1.42462 1.44606 1798.39 54.78 10978.489 0.30058719 3019120000000.0 475860000000000.0 31666800000000.0 3216940000000.0 -1.53393e+33
G 0.01 500.0 2.87689978 2.0 1.3613 1.42409 1.44551 1779.66 48.0 10937.711 0.30071596 2204050000000.0 286181000000000.0 23117700000000.0 2348470000000.0 -1.53486e+33
G 0.01 500.0 2.87689978 5.0 1.36092 1.42358 1.44499 1762.98 39.1 10901.103 0.30085 995559000000.0 122374000000000.0 10442200000000.0 1060790000000.0 -1.53575e+33
G 0.01 500.0 2.87689978 10.0 1.36092 1.42358 1.44499 1762.98 39.1 10901.103 0.30085 663706000000.0 120243000000000.0 6961450000000.0 707194000000.0 -1.53575e+33
G 0.01 500.0 2.87689978 20.0 1.36092 1.42358 1.44499 1762.98 39.1 10901.103 0.30085 27.6765 115981000000000.0 290.291 29.49 -1.53575e+33
G 0.01 500.0 3.66596142 0.001 1.53379 1.70144 1.74449 6563.86 1260.78 16520.0 0.27486 0.0 0.0 0.0 0.0 -2.08233e+33
G 0.01 500.0 3.66596142 0.0015 1.48121 1.56212 1.58342 3476.07 419.04 13756.07 0.29179 1.54245e+17 979119000000000.0 1.66207e+18 1.66517e+17 -2.25244e+33
G 0.01 500.0 3.66596142 0.002 1.47558 1.54989 1.57036 3128.85 336.87 13295.999 0.29359 6.38496e+16 978860000000000.0 6.88011e+17 6.89294e+16 -2.27063e+33
G 0.01 500.0 3.66596142 0.003 1.47085 1.54027 1.56027 2846.2 271.74 12883.502 0.295115 2.68526e+16 978336000000000.0 2.8935e+17 2.89889e+16 -2.28595e+33
G 0.01 500.0 3.66596142 0.005 1.46683 1.53243 1.55206 2624.86 220.65 12533.859 0.29641 1.15867e+16 977295000000000.0 1.24852e+17 1.25085e+16 -2.29893e+33
G 0.01 500.0 3.66596142 0.01 1.46284 1.52507 1.54446 2391.75 172.74 12137.874 0.29769348 4276610000000000.0 974686000000000.0 4.60826e+16 4616850000000000.0 -2.31185e+33
G 0.01 500.0 3.66596142 0.02 1.45978 1.5197 1.53898 2209.49 138.12 11806.597 0.29867982 1700260000000000.0 969515000000000.0 1.83211e+16 1835530000000000.0 -2.32175e+33
G 0.01 500.0 3.66596142 0.03 1.45829 1.51712 1.53635 2124.14 121.89 11644.42 0.2991628 1001590000000000.0 964388000000000.0 1.07926e+16 1081270000000000.0 -2.3266e+33
G 0.01 500.0 3.66596142 0.05 1.45656 1.51449 1.53367 2037.12 106.28 11474.077 0.29971898 546936000000000.0 954122000000000.0 5893510000000000.0 590450000000000.0 -2.33217e+33
G 0.01 500.0 3.66596142 0.1 1.45479 1.51171 1.53084 1920.43 84.78 11237.303 0.30028421 180028000000000.0 929379000000000.0 1939890000000000.0 194350000000000.0 -2.33792e+33
G 0.01 500.0 3.66596142 0.2 1.4536 1.51006 1.52916 1860.35 72.33 11111.401 0.30067205 65661100000000.0 883154000000000.0 707530000000000.0 70884900000000.0 -2.34176e+33
G 0.01 500.0 3.66596142 0.5 1.45294 1.5091 1.52818 1812.53 60.2 11009.111 0.30088291 5593350000000.0 768953000000000.0 60271100000000.0 6038340000000.0 -2.34387e+33
G 0.01 500.0 3.66596142 1.0 1.45272 1.5088 1.52788 1801.6 56.42 10985.455 0.30095183 3787080000000.0 612410000000000.0 40807600000000.0 4088370000000.0 -2.3446e+33
G 0.01 500.0 3.66596142 2.0 1.45232 1.50827 1.52734 1782.87 49.35 10944.7 0.30108021 2884710000000.0 359603000000000.0 31084200000000.0 3114210000000.0 -2.34589e+33
G 0.01 500.0 3.66596142 5.0 1.45211 1.50797 1.52703 1765.46 39.21 10906.562 0.30115 606141000000.0 148895000000000.0 6531470000000.0 654364000000.0 -2.34656e+33
G 0.01 500.0 3.66596142 10.0 1.45211 1.50797 1.52703 1765.46 39.21 10906.562 0.30115 404094000000.0 145664000000000.0 4354310000000.0 436243000000.0 -2.34656e+33
G 0.01 500.0 3.66596142 20.0 1.45211 1.50797 1.52703 1765.46 39.21 10906.562 0.30115 16.891 139202000000000.0 182.009 18.2349 -2.34656e+33
G 0.01 500.0 4.67144294 0.001 1.62529 1.77425 1.81249 6563.86 1299.69 16520.0 0.27775 0.0 0.0 0.0 0.0 -3.2447e+33
G 0.01 500.0 4.67144294 0.0015 1.57646 1.64901 1.66808 3487.04 434.58 13769.84 0.29272 1.99205e+17 1247670000000000.0 2.19732e+18 2.01316e+17 -3.46165e+33
G 0.01 500.0 4.67144294 0.002 1.57099 1.63732 1.65552 3147.99 350.89 13322.631 0.29439 8.39732e+16 1247340000000000.0 9.2626e+17 8.48631e+16 -3.48596e+33
G 0.01 500.0 4.67144294 0.003 1.56638 1.62827 1.64604 2860.61 283.28 12905.433 0.29581 3.54506e+16 1246670000000000.0 3.91035e+17 3.58263e+16 -3.50644e+33
G 0.01 500.0 4.67144294 0.005 1.56245 1.62087 1.63829 2634.84 230.08 12550.173 0.297008 1.53225e+16 1245340000000000.0 1.69014e+17 1.54849e+16 -3.52388e+33
G 0.01 500.0 4.67144294 0.01 1.55856 1.61384 1.63102 2401.89 179.53 12155.715 0.29820476 5587140000000000.0 1242020000000000.0 6.16285e+16 5646350000000000.0 -3.54119e+33
G 0.01 500.0 4.67144294 0.02 1.55563 1.60882 1.6259 2212.58 142.75 11812.397 0.29909764 2172800000000000.0 1235430000000000.0 2.39669e+16 2195830000000000.0 -3.55418e+33
G 0.01 500.0 4.67144294 0.03 1.55422 1.60644 1.62347 2125.22 125.75 11646.501 0.29953174 1271210000000000.0 1228890000000000.0 1.4022e+16 1284680000000000.0 -3.56045e+33
G 0.01 500.0 4.67144294 0.05 1.55273 1.60404 1.62102 2027.99 107.54 11455.911 0.29999531 636365000000000.0 1216160000000000.0 7019390000000000.0 643109000000000.0 -3.56711e+33
G 0.01 500.0 4.67144294 0.1 1.55092 1.60149 1.61843 1936.06 90.15 11269.59 0.30054818 270121000000000.0 1184260000000000.0 2979550000000000.0 272984000000000.0 -3.57514e+33
G 0.01 500.0 4.67144294 0.2 1.54965 1.59971 1.61662 1857.53 73.21 11105.401 0.30092883 72104600000000.0 1123870000000000.0 795344000000000.0 72868700000000.0 -3.58073e+33
G 0.01 500.0 4.67144294 0.5 1.549 1.59882 1.61572 1819.7 63.06 11024.563 0.30113731 13354200000000.0 977297000000000.0 147302000000000.0 13495700000000.0 -3.58367e+33
G 0.01 500.0 4.67144294 1.0 1.5487 1.59843 1.61532 1803.62 57.81 10989.842 0.30122793 4817470000000.0 767519000000000.0 53138700000000.0 4868520000000.0 -3.58498e+33
G 0.01 500.0 4.67144294 2.0 1.54845 1.59808 1.61496 1785.8 50.67 10951.089 0.30129855 2696070000000.0 460862000000000.0 29738800000000.0 2724640000000.0 -3.58611e+33
G 0.01 500.0 4.67144294 5.0 1.54815 1.59768 1.61455 1764.11 34.19 10903.579 0.30139097 883845000000.0 92619700000000.0 9749190000000.0 893211000000.0 -3.58746e+33
G 0.01 500.0 4.67144294 10.0 1.54791 1.5974 1.61426 1757.98 20.05 10890.091 0.30146689 460434000000.0 12854500000000.0 5078780000000.0 465313000000.0 -3.58847e+33
G 0.01 500.0 4.67144294 20.0 1.54807 1.59756 1.61443 1757.11 10.0 10888.164 0.30142 19.8446 8025600000000.0 218.895 20.0549 -3.58779e+33
G 0.01 500.0 5.95270288 0.001 1.7228 1.85422 1.88797 6563.86 1342.45 16520.0 0.28003 0.0 0.0 0.0 0.0 -5.04066e+33
G 0.01 500.0 5.95270288 0.0015 1.67713 1.74193 1.75893 3509.11 453.74 13797.421 0.29342 2.64098e+17 1589880000000000.0 2.96791e+18 2.61326e+17 -5.31938e+33
G 0.01 500.0 5.95270288 0.002 1.67167 1.73056 1.74664 3167.27 365.47 13349.317 0.29502 1.10299e+17 1589450000000000.0 1.23953e+18 1.09142e+17 -5.3527e+33
G 0.01 500.0 5.95270288 0.003 1.66728 1.72217 1.73788 2869.13 293.79 12918.351 0.296312 4.58091e+16 1588600000000000.0 5.14799e+17 4.53283e+16 -5.37953e+33
G 0.01 500.0 5.95270288 0.005 1.66355 1.71533 1.73075 2636.39 237.77 12552.685 0.29741 1.9529e+16 1586900000000000.0 2.19465e+17 1.93241e+16 -5.4023e+33
G 0.01 500.0 5.95270288 0.01 1.65987 1.70889 1.72409 2409.01 185.95 12168.226 0.29848773 7193240000000000.0 1582670000000000.0 8.0837e+16 7117750000000000.0 -5.42472e+33
G 0.01 500.0 5.95270288 0.02 1.65707 1.7043 1.71942 2219.6 148.26 11825.512 0.29930436 2832000000000000.0 1574270000000000.0 3.18258e+16 2802280000000000.0 -5.44181e+33
G 0.01 500.0 5.95270288 0.03 1.6557 1.7021 1.71719 2131.48 130.7 11658.54 0.29971076 1663970000000000.0 1565940000000000.0 1.86995e+16 1646500000000000.0 -5.45013e+33
G 0.01 500.0 5.95270288 0.05 1.6542 1.69985 1.71491 2046.88 114.12 11493.441 0.30014842 917905000000000.0 1549610000000000.0 1.03153e+16 908271000000000.0 -5.45936e+33
G 0.01 500.0 5.95270288 0.1 1.65242 1.69733 1.71235 1936.83 92.58 11271.176 0.30067264 335256000000000.0 1509010000000000.0 3767580000000000.0 331738000000000.0 -5.4702e+33
G 0.01 500.0 5.95270288 0.2 1.65135 1.69583 1.71084 1861.92 75.82 11114.718 0.3009831 95728700000000.0 1434380000000000.0 1075790000000000.0 94724000000000.0 -5.47674e+33
G 0.01 500.0 5.95270288 0.5 1.65068 1.69495 1.70994 1820.1 64.04 11025.426 0.30118331 11584200000000.0 1243050000000000.0 130183000000000.0 11462700000000.0 -5.48078e+33
G 0.01 500.0 5.95270288 1.0 1.65051 1.69471 1.70969 1806.29 59.46 10995.64 0.30122739 4642780000000.0 987204000000000.0 52175100000000.0 4594050000000.0 -5.48183e+33
G 0.01 500.0 5.95270288 2.0 1.65025 1.69437 1.70935 1790.19 52.31 10960.669 0.30131107 3966830000000.0 591818000000000.0 44578900000000.0 3925200000000.0 -5.48348e+33
G 0.01 500.0 5.95270288 5.0 1.64978 1.69381 1.70878 1770.43 38.59 10917.474 0.30145 2242850000000.0 188565000000000.0 25204900000000.0 2219310000000.0 -5.4863e+33
G 0.01 500.0 5.95270288 10.0 1.64978 1.69381 1.70878 1770.43 38.59 10917.474 0.30145 1495230000000.0 177351000000000.0 16803300000000.0 1479540000000.0 -5.4863e+33
G 0.01 500.0 5.95270288 20.0 1.64978 1.69381 1.70878 1770.43 38.59 10917.474 0.30145 62.0518 154924000000000.0 697.332 61.4004 -5.4863e+33
G 0.01 500.0 7.58538038 0.001 1.82643 1.94326 1.97329 6563.86 1379.58 16520.0 0.28184 0.0 0.0 0.0 0.0 -7.81201e+33
G 0.01 500.0 7.58538038 0.0015 1.78375 1.84171 1.8569 3520.22 470.69 13811.232 0.29383 3.39692e+17 2025940000000000.0 3.87945e+18 3.56407e+17 -8.17073e+33
G 0.01 500.0 7.58538038 0.002 1.77857 1.83108 1.84534 3191.6 381.66 13382.75 0.29529 1.45819e+17 2025400000000000.0 1.66533e+18 1.52995e+17 -8.2143e+33
G 0.01 500.0 7.58538038 0.003 1.77426 1.82307 1.83699 2881.12 305.44 12936.459 0.296502 5.95066e+16 2024310000000000.0 6.79596e+17 6.24347e+16 -8.25049e+33
G 0.01 500.0 7.58538038 0.005 1.77068 1.81667 1.83033 2644.11 247.18 12565.25 0.29751 2.53761e+16 2022150000000000.0 2.89808e+17 2.66247e+16 -8.28059e+33
G 0.01 500.0 7.58538038 0.01 1.76714 1.81059 1.82403 2421.03 193.62 12189.272 0.29850591 9414380000000000.0 2016760000000000.0 1.07517e+17 9877630000000000.0 -8.31032e+33
G 0.01 500.0 7.58538038 0.02 1.76441 1.8063 1.81967 2231.23 154.89 11847.191 0.29926944 3765080000000000.0 2006060000000000.0 4.29992e+16 3950350000000000.0 -8.3333e+33
G 0.01 500.0 7.58538038 0.03 1.76306 1.80421 1.81756 2141.99 136.67 11678.73 0.29964888 2224220000000000.0 1995440000000000.0 2.54017e+16 2333660000000000.0 -8.34462e+33
G 0.01 500.0 7.58538038 0.05 1.76158 1.802 1.81531 2051.37 118.22 11502.335 0.30006363 1180950000000000.0 1974780000000000.0 1.34871e+16 1239070000000000.0 -8.35705e+33
G 0.01 500.0 7.58538038 0.1 1.75978 1.79954 1.81281 1943.03 96.3 11283.948 0.30057 443345000000000.0 1922600000000000.0 5063220000000000.0 465160000000000.0 -8.37221e+33
G 0.01 500.0 7.58538038 0.2 1.75871 1.79808 1.81133 1866.74 78.84 11124.924 0.30087558 130244000000000.0 1827980000000000.0 1487450000000000.0 136653000000000.0 -8.38119e+33
G 0.01 500.0 7.58538038 0.5 1.75801 1.79721 1.81045 1831.23 68.83 11049.339 0.30107 35470300000000.0 1627860000000000.0 405089000000000.0 37215600000000.0 -8.38712e+33
G 0.01 500.0 7.58538038 1.0 1.75801 1.79721 1.81045 1831.23 68.83 11049.339 0.30107 34560800000000.0 1627590000000000.0 394702000000000.0 36261400000000.0 -8.38712e+33
G 0.01 500.0 7.58538038 2.0 1.75801 1.79721 1.81045 1831.23 68.83 11049.339 0.30107 32741800000000.0 1627050000000000.0 373928000000000.0 34352900000000.0 -8.38712e+33
G 0.01 500.0 7.58538038 5.0 1.75801 1.79721 1.81045 1831.23 68.83 11049.339 0.30107 27284800000000.0 1625450000000000.0 311607000000000.0 28627400000000.0 -8.38712e+33
G 0.01 500.0 7.58538038 10.0 1.75801 1.79721 1.81045 1831.23 68.83 11049.339 0.30107 18189900000000.0 1622770000000000.0 207738000000000.0 19084900000000.0 -8.38712e+33
G 0.01 500.0 7.58538038 20.0 1.75801 1.79721 1.81045 1831.23 68.83 11049.339 0.30107 733.055 1617420000000000.0 8371.88 769.125 -8.38712e+33
G 0.01 500.0 9.66586048 0.001 1.93617 2.03849 2.06479 6563.86 1417.11 16520.0 0.28346 0.0 0.0 0.0 0.0 -1.20962e+34
G 0.01 500.0 9.66586048 0.0015 1.89548 1.94685 1.96031 3520.22 485.46 13811.232 0.2943 4.35057e+17 2581590000000000.0 5.02323e+18 3.87764e+17 -1.25593e+34
G 0.01 500.0 9.66586048 0.002 1.8906 1.9371 1.94969 3206.3 396.07 13402.848 0.2956 1.91525e+17 2580910000000000.0 2.21138e+18 1.70705e+17 -1.26147e+34
G 0.01 500.0 9.66586048 0.003 1.8865 1.92969 1.94198 2886.7 315.9 12944.875 0.2966925 7.71518e+16 2579530000000000.0 8.90804e+17 6.87649e+16 -1.26615e+34
G 0.01 500.0 9.66586048 0.005 1.8831 1.92377 1.93585 2644.11 254.98 12565.25 0.297605 3.25735e+16 2576780000000000.0 3.76098e+17 2.90325e+16 -1.27002e+34
G 0.01 500.0 9.66586048 0.01 1.87976 1.91816 1.93003 2422.99 199.54 12192.691 0.2984875 1.2067e+16 2569930000000000.0 1.39328e+17 1.07553e+16 -1.27381e+34
G 0.01 500.0 9.66586048 0.02 1.87712 1.91423 1.92605 2240.7 161.34 11864.764 0.299195 5036180000000000.0 2556280000000000.0 5.81484e+16 4488720000000000.0 -1.27682e+34
G 0.01 500.0 9.66586048 0.03 1.87578 1.91226 1.92406 2152.36 142.84 11698.57 0.29954865 3020620000000000.0 2542730000000000.0 3.48765e+16 2692260000000000.0 -1.27834e+34
G 0.01 500.0 9.66586048 0.05 1.87429 1.91011 1.92188 2057.24 122.89 11513.923 0.29994669 1572360000000000.0 2515940000000000.0 1.81547e+16 1401440000000000.0 -1.28003e+34
G 0.01 500.0 9.66586048 0.1 1.87266 1.90785 1.91959 1940.21 98.26 11278.148 0.30038542 539592000000000.0 2451290000000000.0 6230200000000000.0 480935000000000.0 -1.28189e+34
G 0.01 500.0 9.66586048 0.2 1.87165 1.9065 1.91823 1860.36 78.86 11111.415 0.30065202 129468000000000.0 2331930000000000.0 1494860000000000.0 115394000000000.0 -1.28304e+34
G 0.01 500.0 9.66586048 0.5 1.87094 1.90567 1.91739 1832.53 70.51 11052.122 0.30083993 44666700000000.0 2018110000000000.0 515727000000000.0 39811100000000.0 -1.28384e+34
G 0.01 500.0 9.66586048 1.0 1.8709 1.9056 1.91733 1826.08 68.15 11038.29 0.30085 27142000000000.0 1942190000000000.0 313385000000000.0 24191500000000.0 -1.28389e+34
G 0.01 500.0 9.66586048 2.0 1.8709 1.9056 1.91733 1826.08 68.15 11038.29 0.30085 25713500000000.0 1941910000000000.0 296891000000000.0 22918300000000.0 -1.28389e+34
G 0.01 500.0 9.66586048 5.0 1.8709 1.9056 1.91733 1826.08 68.15 11038.29 0.30085 21427900000000.0 1941040000000000.0 247409000000000.0 19098500000000.0 -1.28389e+34
G 0.01 500.0 9.66586048 10.0 1.8709 1.9056 1.91733 1826.08 68.15 11038.29 0.30085 14285300000000.0 1939600000000000.0 164940000000000.0 12732400000000.0 -1.28389e+34
G 0.01 500.0 9.66586048 20.0 1.8709 1.9056 1.91733 1826.08 68.15 11038.29 0.30085 577.125 1936710000000000.0 6663.56 514.391 -1.28389e+34
G 0.01 500.0 12.31696422 0.001 2.05146 2.14219 2.16547 6563.86 1451.34 16520.0 0.28468 0.0 0.0 0.0 0.0 -1.87067e+34
G 0.01 500.0 12.31696422 0.0015 2.01346 2.05929 2.07126 3531.37 504.4 13825.058 0.29442 5.69106e+17 3289660000000000.0 6.59159e+18 5.26645e+17 -1.9298e+34
G 0.01 500.0 12.31696422 0.002 2.00879 2.05014 2.0613 3216.16 411.2 13416.264 0.29562 2.50345e+17 3288790000000000.0 2.89958e+18 2.31667e+17 -1.93708e+34
G 0.01 500.0 12.31696422 0.003 2.00478 2.04306 2.05392 2903.97 329.7 12970.803 0.2966425 1.02839e+17 3287030000000000.0 1.19112e+18 9.51661e+16 -1.94332e+34
G 0.01 500.0 12.31696422 0.005 2.00144 2.03746 2.04812 2657.29 266.44 12586.639 0.297494 4.36398e+16 3283520000000000.0 5.05451e+17 4.03838e+16 -1.94851e+34
G 0.01 500.0 12.31696422 0.01 1.99816 2.0321 2.04258 2431.65 208.52 12207.792 0.29834038 1.62058e+16 3274790000000000.0 1.87701e+17 1.49967e+16 -1.95363e+34
G 0.01 500.0 12.31696422 0.02 1.99564 2.02833 2.03874 2241.01 166.12 11865.346 0.29898569 6362200000000000.0 3257370000000000.0 7.36892e+16 5887520000000000.0 -1.95755e+34
G 0.01 500.0 12.31696422 0.03 1.99441 2.02654 2.03693 2149.17 146.34 11692.464 0.29929909 3738270000000000.0 3240120000000000.0 4.32979e+16 3459360000000000.0 -1.95946e+34
G 0.01 500.0 12.31696422 0.05 1.99307 2.02461 2.03497 2052.12 125.43 11503.811 0.29964425 1911340000000000.0 3205970000000000.0 2.21378e+16 1768730000000000.0 -1.96154e+34
G 0.01 500.0 12.31696422 0.1 1.99138 2.02251 2.03285 1977.16 109.29 11353.657 0.30007844 1008450000000000.0 3121160000000000.0 1.16802e+16 933211000000000.0 -1.96418e+34
G 0.01 500.0 12.31696422 0.2 1.99133 2.0223 2.03264 1934.16 99.62 11265.685 0.30009 784863000000000.0 3117200000000000.0 9090550000000000.0 726304000000000.0 -1.96424e+34
G 0.01 500.0 12.31696422 0.5 1.99133 2.0223 2.03264 1934.16 99.62 11265.685 0.30009 772971000000000.0 3117170000000000.0 8952820000000000.0 715300000000000.0 -1.96424e+34
G 0.01 500.0 12.31696422 1.0 1.99133 2.0223 2.03264 1934.16 99.62 11265.685 0.30009 753151000000000.0 3117140000000000.0 8723260000000000.0 696959000000000.0 -1.96424e+34
G 0.01 500.0 12.31696422 2.0 1.99133 2.0223 2.03264 1934.16 99.62 11265.685 0.30009 713512000000000.0 3117070000000000.0 8264140000000000.0 660277000000000.0 -1.96424e+34
G 0.01 500.0 12.31696422 5.0 1.99133 2.0223 2.03264 1934.16 99.62 11265.685 0.30009 594593000000000.0 3116850000000000.0 6886780000000000.0 550230000000000.0 -1.96424e+34
